created_at,tweet_txt,sentiment_analysis 
2019-04-18 21:54:35,b'@TajinderBagga #NarendraModi Ji #BJP giving real NYAY to nation with all his true efforts to develop India by worki\xe2\x80\xa6 https://t.co/bySK3ChBOT',Positive
2019-04-18 21:44:45,b'RT @pennewstweet: Making Our Cities Smarter \n#SmartCities #Dharavi #Mumbai #pollution #GDP #Urban\n#smartcitiesmission #Narendramodi #ICT #d\xe2\x80\xa6',Nuetral
2019-04-18 21:44:23,b'RT @pennewstweet: Making Our Cities Smarter \n#SmartCities #Dharavi #Mumbai #pollution #GDP #Urban\n#smartcitiesmission #Narendramodi #ICT #d\xe2\x80\xa6',Nuetral
2019-04-18 21:43:45,b'RT @pennewstweet: Making Our Cities Smarter \n#SmartCities #Dharavi #Mumbai #pollution #GDP #Urban\n#smartcitiesmission #Narendramodi #ICT #d\xe2\x80\xa6',Nuetral
2019-04-18 21:43:22,b'#ElectionCommission to submit its report today to the Supreme Court on whether the ban on the biopic on PM\xe2\x80\xa6 https://t.co/upOxweAuNt',Nuetral
2019-04-18 21:42:30,b'I have major Questions to Mr##NarendraModi  and ##ElectionCommissionOfIndia everyone know about West Bengal problem\xe2\x80\xa6 https://t.co/UvL4Hylmom',Positive
2019-04-18 21:22:28,b'Never endorse religion driven party #NarendraModi.Whose mission is to spread hatred #BJP. India needs development n\xe2\x80\xa6 https://t.co/Uit6VPdTgT',Nuetral
2019-04-18 21:06:49,"b'@PMOIndia #NarendraModi , #AmitShah @BJP4India and their #Alliance just fooling people of India. @CMOMaharashtra an\xe2\x80\xa6 https://t.co/RgLzMDU3CC'",Nuetral
2019-04-18 21:05:58,"b'""Mr. Modi is seeking votes by doing what he does best: raising and stoking fear among the Hindu majority""\xe2\x80\xa6 https://t.co/Bk9fXotL6x'",Positive
2019-04-18 21:04:43,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-18 20:59:42,b'RT @FactCheckIndia: 65% of those attacked &amp; 62% killed in 285 religious-bias motivated hate crimes (2009-19) are Muslim; 91% attacks after\xe2\x80\xa6',Negative
2019-04-18 20:58:32,"b'RT @FactCheckIndia: At least 43 major claims made by Prime Minister #NarendraModi over five years to 2019 are not true, according to our an\xe2\x80\xa6'",Negative
2019-04-18 20:49:38,"b'https://t.co/kniQFZBsRK\n\nExcellent speech of Pushpendra kulshrestha on ""#bittertruth"" of India\n#NarendraModi\xe2\x80\xa6 https://t.co/RX3QViv05J'",Positive
2019-04-18 20:45:10,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-18 20:42:12,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-18 20:27:56,"b'@mayankgandhi04 Sir kitna bhi sooch lo, if you talk of logical thinking am sure u will also vote for #NarendraModi'",Positive
2019-04-18 20:27:30,b'RT @ScopePatil: What happening in west Bengal how dare they are to stop a voter some thing is fishy in the election pmo of India has to che\xe2\x80\xa6',Nuetral
2019-04-18 20:26:02,b'RT @NewIndianXpress: Karnataka cadre IAS officer #MohammadMohsin has been suspended following a purported attempt to inspect PM #NarendraMo\xe2\x80\xa6',Nuetral
2019-04-18 20:25:59,b'RT @pri_amrita: Save jetairways #bestairline \xe2\x9c\x88\n#pmoindia \n#narendramodi\n#ChowkidarNarendraModi https://t.co/RR19NUNRsv',Nuetral
2019-04-18 20:13:25,b'Just found it.\n#NarendraModi #RahulGandhi #SunnyLeone #india #IndianElections2019 https://t.co/6VHSJGto6b',Nuetral
2019-04-18 20:04:17,b'RT @indusdotnews: BJP President @AmitShah threatens to expel Indian Muslims and other minorities from India. @BJP4India received a huge bac\xe2\x80\xa6',Positive
2019-04-18 19:45:53,"b'RT @Daily_Express: India\'s Prime Minister #NarendraModi has warned #Pakistan his country has ""the mother of all bombs""\nhttps://t.co/w7hoNa4\xe2\x80\xa6'",Nuetral
2019-04-18 19:45:23,"b'RT @Daily_Express: India\'s Prime Minister #NarendraModi has warned #Pakistan his country has ""the mother of all bombs""\nhttps://t.co/w7hoNa4\xe2\x80\xa6'",Nuetral
2019-04-18 19:42:30,"b'India\'s Prime Minister #NarendraModi has warned #Pakistan his country has ""the mother of all bombs""\nhttps://t.co/w7hoNa4Q4E'",Nuetral
2019-04-18 19:42:26,b'RT @ScopePatil: What happening in west Bengal how dare they are to stop a voter some thing is fishy in the election pmo of India has to che\xe2\x80\xa6',Nuetral
2019-04-18 19:36:46,b'What happening in west Bengal how dare they are to stop a voter some thing is fishy in the election pmo of India ha\xe2\x80\xa6 https://t.co/xyTs1FDEAa',Nuetral
2019-04-18 19:36:13,b'RT @pulinikhilraj93: We want Justice.Tslprb failed to conduct PET/PMT test by using RFID. All political parties plz respond to this issue.@\xe2\x80\xa6',Negative
2019-04-18 19:34:38,b'2000 cost of medicine just 380 rs in #janaushadhikendra this is not #AccheDin for India people 1620rs I save my poc\xe2\x80\xa6 https://t.co/XEDO1zGrgy',Nuetral
2019-04-18 19:34:27,b'RT @the_hindu: From #unemployment among the youth and lack of development on one side to making sure Prime Minister #NarendraModi retains h\xe2\x80\xa6',Positive
2019-04-18 19:33:06,b'#NarendraModi can win with a margin of 5 Lakh votes in #Varanasi... Phir matt bolna ki bataya nhii tha... \xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #GeneralElections2019',Positive
2019-04-18 19:30:27,b'@TheLinguist5 #NarendraModi ji bats for #india',Nuetral
2019-04-18 19:30:19,"b""In a major security breach, one of the policemen posted near the venue of PM #NarendraModi's speech in Thiruvananth\xe2\x80\xa6 https://t.co/EKsiWAzQL4""",Positive
2019-04-18 19:19:37,"b""RT @SavvyPriya: I don't understand this apathy towards Ganga. I understand that Ram Mandir is a disputed site but there is no dispute about\xe2\x80\xa6""",Nuetral
2019-04-18 19:19:25,b'https://t.co/o3JvSOrIhP\nNeed to do something.#LokSabhaElections2019 #May23WithTimesNow #ArnabGoswami\xe2\x80\xa6 https://t.co/nyno4dkW5o',Nuetral
2019-04-18 19:16:27,b'Save jetairways #bestairline \xe2\x9c\x88\n#pmoindia \n#narendramodi\n#ChowkidarNarendraModi https://t.co/RR19NUNRsv',Nuetral
2019-04-18 19:14:04,"b""RT @abpnewstv: #LokSabhaElections2019 : Four railway officials suspended after tickets with #NarendraModi's photo issued to passengers\n\nhtt\xe2\x80\xa6""",Nuetral
2019-04-18 19:11:23,b'RT @the_hindu: From #unemployment among the youth and lack of development on one side to making sure Prime Minister #NarendraModi retains h\xe2\x80\xa6',Positive
2019-04-18 19:06:16,b'@AmitShah #NarendraModi @arunjaitley @rajnathsingh we want your support for getting Dadra &amp; Nagar Haveli seat.\n\nWe\xe2\x80\xa6 https://t.co/EmzFFlGxqn',Nuetral
2019-04-18 19:05:26,b'@AlkaJacob @IndiaToday @IndiaTodayFLASH @gauravcsawant @MCABBAS @shaziailmi @ajitarticle @delayedjab Christian miss\xe2\x80\xa6 https://t.co/PV0XFloedq',Nuetral
2019-04-18 19:02:16,"b'Vote for anyone guys,\nBut first check if EVM is working or not by pressing Lotus button.\n\n#2019Elections\xe2\x80\xa6 https://t.co/zuqMenoiv0'",Positive
2019-04-18 18:53:16,b'Voters in Mathura may go with Hema Malini for sake of Modi\n#Mathura #UttarPradesh #HemaMalini #NarendraModi #BJP\xe2\x80\xa6 https://t.co/5vYeuNZ0Jj',Nuetral
2019-04-18 18:52:36,b'@AskAnshul #NarendraModi  please help the Bengal #Hindus',Nuetral
2019-04-18 18:52:17,b'RT @NH_India: Did the #ElectionCommissionOfIndia cite a \xe2\x80\x98non-existent\xe2\x80\x99 rule to suspend a General Observer #MdMohsin after he dared to check\xe2\x80\xa6',Positive
2019-04-18 18:47:21,b'Cong questions EC for suspending poll officer for checking PM\xe2\x80\x99s chopper\n#Congress #questions #EC #suspending\xe2\x80\xa6 https://t.co/GjhUBD6ssc',Nuetral
2019-04-18 18:46:47,b'Dear #PMOindia #NarendraModi\nhttps://t.co/qLEgOBBVd9',Nuetral
2019-04-18 18:43:21,b'RT @NH_India: Did the #ElectionCommissionOfIndia cite a \xe2\x80\x98non-existent\xe2\x80\x99 rule to suspend a General Observer #MdMohsin after he dared to check\xe2\x80\xa6',Positive
2019-04-18 18:42:29,b'Will not let NaMo become PM again: Owaisi\n#AsaduddinOwaisi #AIMIM #NarendraModi #BJP #NDAgovernment\xe2\x80\xa6 https://t.co/VQKrOknuWA',Nuetral
2019-04-18 18:42:01,b'Election outcome will change the Indian Politics: Kumaraswamy\n#Election #outcome #Indian #Politics #Karnataka\xe2\x80\xa6 https://t.co/FIDlPkGYY1',Nuetral
2019-04-18 18:40:35,b'Congress\xe2\x80\x99s \xe2\x80\x9cChowkidar Chor Hai\xe2\x80\x9d Ad banned In Madhya Pradesh by EC\n#Congress #ChowkidarChorHai #Madhyapradesh\xe2\x80\xa6 https://t.co/1dBBIr73GE',Nuetral
2019-04-18 18:39:41,b'Dear #PMOindia #NarendraModi https://t.co/c9DrwO7Ets',Nuetral
2019-04-18 18:37:48,"b'@kirti_sd Kirti ji, I feel, he is a good speaker. And people just like to hear, get entertained. But some where I h\xe2\x80\xa6 https://t.co/H6VwC9kvFx'",Positive
2019-04-18 18:37:16,b'#Opinion : What\xe2\x80\x99s there in the Hindi Heartland?\n#HindiHeartland #LokSabhaElections2019 #NarendraModi #Congress\xe2\x80\xa6 https://t.co/Ri0Ob6OHCt',Nuetral
2019-04-18 18:36:48,b'Will Mulayam attend alliance rally with Mayawati in Mainpuri? \n#alliance #rally #Mayawati  #Mainpuri #UttarPradesh\xe2\x80\xa6 https://t.co/v7tZPP8Pbx',Nuetral
2019-04-18 18:36:13,"b'RT @Aish_______: In this world of ""PAPPU"" be my ""NARENDRA MODI""\xf0\x9f\x98\x8a\xf0\x9f\x98\x8e\n\n#NarendraModi #BJP'",Nuetral
2019-04-18 18:32:22,"b"".@BJP4India please don't blame .@OfficialUrmila . She was a good entertainer in #movies and now in #politics too. H\xe2\x80\xa6 https://t.co/YSLhATFhEG""",Positive
2019-04-18 18:32:13,b'Thus Spake...\n#ThusSpake #Quotes #FaranaShaikh #famousquotes #PopeFrancis #DonaldTrump #SergevLavrov #TeresaMay\xe2\x80\xa6 https://t.co/XwoSKSFTZu',Nuetral
2019-04-18 18:30:19,b'Making Our Cities Smarter \n#SmartCities #Dharavi #Mumbai #pollution #GDP #Urban\n#smartcitiesmission #Narendramodi\xe2\x80\xa6 https://t.co/c6IeE64LeC',Nuetral
2019-04-18 18:29:59,b'It\xe2\x80\x99s a mug\xe2\x80\x99s game whether we like or not \n#RafaleDeal #RafaleScam #rafalereview #Rafalejets #rafalejoltfornda\xe2\x80\xa6 https://t.co/wbBJ6ToaQD',Negative
2019-04-18 18:29:10,b'Personality cult is anti-democratic\n#Personality #cult #antidemocratic #NarendraModi #Election #PMModi #polluted\xe2\x80\xa6 https://t.co/0ryxOUDy8Y',Nuetral
2019-04-18 18:27:22,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-18 18:23:05,"b'22000 Jet Airways employees with their dependents looking towards our Honourable PM with the hope to survive, to li\xe2\x80\xa6 https://t.co/ZIEmpAFjav'",Nuetral
2019-04-18 18:20:47,"b'RT @ians_india: Faced with delay in payments of salaries and prospect of joblessness, employees of now-grounded #JetAirways blamed the #Nar\xe2\x80\xa6'",Nuetral
2019-04-18 18:11:48,"b'RT @sivaetb: #Thread on #LokSabhaElections2019 in #TamilNadu\n\nAs I wrap up my election coverage from South #TamilNadu , here are my observa\xe2\x80\xa6'",Nuetral
2019-04-18 18:09:54,"b'Caller-Are you Rahul?\nRahul-Yes.\nCaller-Govt is planning to sell JetAirways, R u interested in buying?\nRahul-I am a\xe2\x80\xa6 https://t.co/SnukVlyNXT'",Positive
2019-04-18 18:09:53,b'This is how @MamataOfficial Is planning to win #2019LokSabhaElections : Proxy Voting and debarring hindu voters.\xe2\x80\xa6 https://t.co/0yU13dSElr',Positive
2019-04-18 18:09:20,b'@ashokepandit @republic What #Congress had given to #India\n1 #Sikh Narsanhar\n2 #Kasmiripandit Narsanhar\n3\xe2\x80\xa6 https://t.co/2K9UiG0sC5',Nuetral
2019-04-18 18:08:20,"b'RT @firstpost: Growth with high #inflation is meaningless as it hurts the poorest and the middle class, the hardest, and indeed, it is here\xe2\x80\xa6'",Negative
2019-04-18 18:07:44,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-18 17:56:07,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-18 17:56:06,"b""Rahul's candidature in Wayanad sign of appeasement politics: PM Modi   https://t.co/ily1Q92Rff #NarendraModi""",Nuetral
2019-04-18 17:55:10,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-18 17:53:21,b'#i #am proud to be Indian..or Humare Hindustan ke prime minister #NarendraModi .Hain..',Positive
2019-04-18 17:52:53,"b'#NarendraModi  #SaveJetAirways \nSir, our nation is symbol of empathy and compassion. Kindly do something to ease th\xe2\x80\xa6 https://t.co/cU3yYO0cKy'",Positive
2019-04-18 17:45:36,b'No doubt @narendramodi #NarendraModi will win with much more support than 2014... https://t.co/ovMeKhQmiD',Positive
2019-04-18 17:43:49,b'RT @mithunbalyada: London to Mangalore.. 3 flights...touched down...and all the way to voting booth to vote for our best prime minister.  #\xe2\x80\xa6',Positive
2019-04-18 17:41:07,b'We want Justice.Tslprb failed to conduct PET/PMT test by using RFID. All political parties plz respond to this issu\xe2\x80\xa6 https://t.co/Uhv7JkeCFT',Negative
2019-04-18 17:41:03,b'Earlier candidates were depends on party now party is dependent on candidate what the irony is that is in the case\xe2\x80\xa6 https://t.co/CN6GGMW3dX',Nuetral
2019-04-18 17:39:26,b'RT @the_hindu: From #unemployment among the youth and lack of development on one side to making sure Prime Minister #NarendraModi retains h\xe2\x80\xa6',Positive
2019-04-18 17:38:43,b'RT @SagunGaonkar: Peaceful Goa experiencing unrest in society due to no employment #MannKiBaat #restartGoamining #GoaMining #NarendraModi #\xe2\x80\xa6',Positive
2019-04-18 17:34:08,b'RT @Rajat30617259: #NarendraModi Sir look into this family of yours also #SaveJetAirways we 16000 employees whr we did wrong',Negative
2019-04-18 17:33:07,b'Distributed pamphlets for voting awareness to my patients...\n@PMOIndia \n#NarendraModi \n#Gujarat \n#cmo https://t.co/7wNGh3aHpP',Nuetral
2019-04-18 17:32:57,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-18 17:28:44,"b'@KamineniH #KTR @TelanganaCMO #KCR @EtelaRajender #PMOI #NarendraModi \nHello Sir, My name is Srikanth and I am from\xe2\x80\xa6 https://t.co/Q3qlTQX3H2'",Nuetral
2019-04-18 17:25:34,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-18 17:25:21,"b'Biopic a Joke, Make Comedy Film On Him: Urmila  Attacks PM Modi\n#NarendraModi #UrmilaMatondkar #ModiBiopic #Comedy\xe2\x80\xa6 https://t.co/O0e6Fuq9Wz'",Nuetral
2019-04-18 17:22:22,"b'RT @FactCheckIndia: At least 43 major claims made by Prime Minister #NarendraModi over five years to 2019 are not true, according to our an\xe2\x80\xa6'",Negative
2019-04-18 17:19:01,b'RT @raviisharma4: What the hell is happening \nhttps://t.co/j0xSB4dQbE\n\n@PMOIndia @BJP4India shame that @MamataOfficial is showing low every\xe2\x80\xa6',Nuetral
2019-04-18 17:18:35,b'By Elections Ends In Tamil Nadu and Puducherry\n.\nhttps://t.co/JKlvUsnpXs\n.\n.\n#Puducherry #TamilNadu #ByElection\xe2\x80\xa6 https://t.co/IhJYo2PGxT',Nuetral
2019-04-18 17:17:10,b'#RahulGandhi: #PrimeMinister #NarendraModi  is missing the link between national security and livelihood security\n\nhttps://t.co/L1TOE20X06',Negative
2019-04-18 17:15:55,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-18 17:12:57,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-18 17:11:34,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-18 17:09:35,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-18 17:09:27,"b'RT @Tandav9: @Nidhi Like @MamataOfficial NDTV also feels West Bengal is in Bangladesh, that no questions asked related to what\xe2\x80\x99s happening\xe2\x80\xa6'",Nuetral
2019-04-18 17:09:10,"b""I don't understand this apathy towards Ganga. I understand that Ram Mandir is a disputed site but there is no dispu\xe2\x80\xa6 https://t.co/c68k3pcFOw""",Nuetral
2019-04-18 17:07:38,"b""The situation here is so bad that people can't even pray to their deity. If they do, they are thrashed and put behi\xe2\x80\xa6 https://t.co/PBvv8Ev2Iq""",Negative
2019-04-18 17:03:52,b'RT @m4news2: Support to PM Modi from Houston . Enthusiasm  is very high for the modi government. I am very sure that we are going  to win a\xe2\x80\xa6',Positive
2019-04-18 16:58:34,"b'RT @FactCheckIndia: At least 43 major claims made by Prime Minister #NarendraModi over five years to 2019 are not true, according to our an\xe2\x80\xa6'",Negative
2019-04-18 16:55:21,b'#ElectionCommissionOfIndia There is no point conducting election in West Bengal if elections are to be conducted th\xe2\x80\xa6 https://t.co/UtzbAgJyvj',Nuetral
2019-04-18 16:55:01,"b'#NaMoNews PM Modi addresses public meeting in Thiruvananthapuram, Kerala  https://t.co/4cG3lFwYTb  #NaMo #BJP #NarendraModi'",Nuetral
2019-04-18 16:54:41,b'#PrimeMinister #NarendraModi should be ashamed to seek votes in name of soldiers: #ComputerBaba https://t.co/e2tskYiKMI',Nuetral
2019-04-18 16:50:58,b'@narendramodi looks like BJP will surely lose this one seat of South Mumbai.. #Bjp should have listened to the voic\xe2\x80\xa6 https://t.co/5F14BMkXuw',Positive
2019-04-18 16:49:58,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-18 16:48:35,b'What the hell is happening \nhttps://t.co/j0xSB4dQbE\n\n@PMOIndia @BJP4India shame that @MamataOfficial is showing low\xe2\x80\xa6 https://t.co/ijptHxdfl3',Nuetral
2019-04-18 16:45:50,b'IAS Officer Suspended For Checking PM Modis Helicoptor. \nAche Din Has Arrived\n#NarendraModi #Modi #BJP_\xe0\xa4\xad\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x93_\xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb6_\xe0\xa4\xac\xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\x93 #BJP',Nuetral
